Text,Label
ippadithan thaana seirtha kootamnu trailer la yellam nalla irundhuchu..but padam mokka...idhu selva padam kandippa jeyikanum...,unknown_state
The end by chiyan “you kena tunggu lebih lama lagi untuk thosai”!!! Rocking b***h!!,Positive
This is the real face of this saniyans. Don't show mercy on them. Don't get bless from them either.,Negative
Final dialogue semma ...I am vijay fan ... Trailer semma mass,Positive
Bandobast Trailer ( KAAPPAAN Telugu ) Super.,Positive
இந்த மாதிரி படம் எடுக்க ஒரு தனி தைரியம் வேண்டும்.....\r வாழ்த்துக்கள்.,Positive
M 134 vs karthi,unknown_state
Outstanding vfx output! Hardwork never fails! Thalaivaaaaaaaaaaa! Unga kaal thoosu kooda evanam illai!,Positive
U kena tunggu lama lagi untuk kenal saya,Positive
Guys plse do support ithu namma tamil padam,Positive
தென்காசி மாவட்டம் முதலியார் சமூகம் சார்பாக திரைப்படம் வெற்றியடைய வாழ்த்துக்கள்,Positive
Election ku muthal release aaki irukanum. Pattaya kilapi irukum,unknown_state
Semma  Surya fan da ...,Positive
"Yena yelavu daa idhu 🤣, cartoon animation moonji maadri iruku ....",Negative
"vjs, aravind  ,arun vj ,prakash raj",unknown_state
0:18 - 0:42 dunkrik bgm 0:43 - 1:00 viswasam ajith intro bgm #GV rocks,Negative
#என்றும்_தலஅஜித் #NerkondapaarvaiTrailer Crossed 11 Million Views.,Positive
ஒரு முக்கியமான சமூக  விஷ கும்பலை பத்தின படம் !!,Positive
Thayolinga yethuku ipdi like pichaya kekaranunganey therila,Negative
"இந்த நாடக காதலுக்கு விதையை போட்டது திராவிட கழகம் சொரியார் பன்னிக்குட்டி ராமசாமியும், தலீத்ய குருமாவும் தான்.  (படம் இந்த கருத்தியலுக்கு எதிராஎதிராகவே எடுக்கபட்டுள்ளது)  தமிழர் குடிகள் ஒற்றுமைக்கு குந்தகம் விளைவிக்கும் மனநிலையில் இருந்து வெளியே வாருங்கள்.(அனைத்து தமிழர் குடிகளுக்கும் பொருந்தும்.)   அறியாமை என்னும் இருளை போக்க தமிழர் வரலாற்றை அனைவரும் அறிந்துகொள்ள வேண்டிய காலம் இது.   நான் தேவேந்திரன் குல வேளாளர்/ ம(ப)ள்ளர்  மருத திணை குடி   திரைப்படம் வெற்றி பெற வாழ்த்துகள்",Positive
Gommaala comments box la  intha likes pichai kekuravanga tholla thaaga mudila da saamy,Negative
Paavum hip hop uh sirichu sirucheh karanji poitaan olliya🤣,Positive
கவுண்டர் சமுதாயம் சார்பாக வாழ்த்துக்கள் வெற லெவல்,Positive
Who all here after bigil trailer hit like,unknown_state
Thalaaa mass look but pink movie laaaa fight illaaa but thalaaaa ithulaaaa semaaaa mass ooo masss,Positive
Jack மாதிரி பசங்க மனசுல விஷத்தை வச்சுட்டானுங்க அதை மாத்த நாம ஒரு பெரிய புரட்சி பண்ணியாகணும் - சும்மா சொல்ல கூடாது மாஸ் டயலாக் பா...,unknown_state
Identiy of Arjun dailogue : aii terikaa,Positive
Rajini fans hit like.... Awesome tralier,Positive
No#1 trending vara varaikum vidama paruga....,Positive
"Cast illa inu pesura evanum Intha reservation la vara job, medical seat patthi mattum peasa mattu kirunga 🤔🤔",Mixed_feelings
Vidya vox full sex video,Mixed_feelings
திருவண்ணாமலை  மாவட்டத்துல இந்த படம் எங்க ஓடுனாலும் நான் 500 பேர என் செலவுல படம் பாப்ப கூட்டிட்டு போவன்....,Positive
Oruthar Mela viswasam katradhukaga ennoruthara yen asiga paduthuriga,Positive
"Illayaraja illayaraja thaan ya, Ina bgm",Positive
ஆம்.. மகாபலிுரத்தில் உள்ள பல்லவ எழுத்து முறையை உற்று கவனித்திங்கனா அது அப்படியே இன்றைய சிங்கள எழுத்து முறையை ஒத்தி இருப்பதை அறியலாம்..,unknown_state
Bigil ah vida 100 %. Super hit kaithi,Positive
Ongammala kuttu va pundaila vadai sudurom,Negative
Thalaivaaaaaa magnum ops Vera level electrifying mass,Negative
R. I. P  for 8.2 k dislikers,unknown_state
இந்த படத்தை டிவில பத்து டே 2022 ல,unknown_state
Ena da pani vachurukenga AMMA va????.,unknown_state
Paaka mass suriya like a politician,Positive
79K left for 13M views,unknown_state
....தேவர் சமுதாயம் சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்....,Positive
Marana waiting from Malaysia  surya fans🤩,Positive
2019 June 2 indha trailer ah pathavanga yarum irukkingala,Mixed_feelings
0.37  replicates 1975 apoorva ragangal...,unknown_state
Kavin Anna thambi like here ...,unknown_state
Director ah elllam comment panniruparu pola Edukuuu,Mixed_feelings
Evanda antha moonu peru dislike pannuthu..... Kirukanungaal...  Super story...,Mixed_feelings
Marana mass pa trailer eppo movie release pannuvinga sikirama release pannungaaaaaaaa,Positive
"நிலமக்காரர் சார்பாக ,திரௌபதி எனும் தீ தேசம் எங்கும் பரவ வாழ்த்துக்கள்.",Positive
"பழத்தை தின்று விதையை பதமாக்கி ௭ருவோடு மண்ணில் விடும் பறைவைகளே ௨லகின் முதல் ""இயற்கை விவசாயி "" ""  யூ டியூப் ல் ""மக்கள் தொலைக்காட்சி"" யில் மலரும் பூமி நிகழ்ச்சிகளை காணுங்கள் நன்றி.",Positive
Trending no 1 aakunga paa,Positive
12.7M+ views,unknown_state
ena patamo ethala poiyarunga paappa . ajith fans mattuntha poi pakkanum.,Positive
Pakathane poringa Viswasam ah Petta ah nu?🤗🤗,Mixed_feelings
ஓவ்வொரு ஹிந்துவும் பார்க்க வேண்டிய படம்........  #நாடக_காதல் வீட்டிற்கும் சமுதாயத்திர்கும் சாப கேடு,Positive
இது போன்ற ஒரு சில திருநங்கைகளால் மற்ற திருநங்கைகளும் அசிங்கப் படுகிறார்கள் காவல்துறை தக்க நடவடிக்கை எடுக்க வேண்டும் 💯💯💯😡😡😡😡,Mixed_feelings
Veri tanam overloaded Ayyoo Pakave semmaiya iruku Yuvan fan  Selve fan Suriya fan vera ...unnagaluku yepdi iruku,Positive
ஒட்டுமாெத்த தேவேந்திரர்களின் சார்பாக படம் மாபெரும் வெற்றியடைய வாழ்த்துக்கள்,Positive
வெற்றி பேற வாழ்த்துகள் சிறந்த யுத்தியாக்கு சரியான பதிவு.. மிக்க மகிழ்ச்சி,Positive
1:22 deii ennada thevdiya payya Direct Raana..enga thalapathy nadippu  Paatha unakk sirippu varudha..kommalamaryadeya kat panra Intha scene..aa ille Release avame panniduve..Ni Ajith ee kindal pannu illena yara venalum kindal pannu..thalapathy ye kindal panne avloda..otthaaa..punda,Mixed_feelings
Hollywood movie mathiri iruka poguthu enru ninaikiraen,Positive
மண்ண தொட்டவன கூட விடலாம் ஆனா பொண்ண தொட்டவன விடவே கூடாது. # தேவராட்டம்  எங்களுக்கு மண்ணு பொண்ணு ரெண்டுமே முக்கியம்.அதுல யார் கைய வைச்சாலும் கைய வெட்டுவோம். என்னன்னு நினைச்ச # திரௌபதி  நாடக காதல் கும்பல் கதறிட்டே இருக்கனும்...திரைப்பட வரிசை தொடர வாழ்த்துக்கள் அண்ணா,Mixed_feelings
Anyone here for Abirami aftet seeing biggboss 3 tamil,Positive
Thalaivar antha pazhaya styloda  Thirumbi vandhittennu sollu......,Positive
Final touch ye ithu 96 yaara yemathuringa,unknown_state
"Apadithaa saivaanga , 😁😆😅😅🤣😂😁😁😁😁 saapadulaa kandathium kalarierupa",Negative
இப்படியே இரண்டு பேரும் ஜாதி ஜாதினு சொல்லி சண்ட போட்டுனு இருங்க இந்திகாரனுங்க ஈசியா உள்ள வந்து உங்கள வெளிய துரத்த போரானுங்க,Mixed_feelings
Kuch khas nhi hai trailer me,Mixed_feelings
Ithu enna sarkar 2 va.....,unknown_state
Superb trailer..#Thala at his best..4m #PawanKalyan fans...,Positive
We  r support Mohan. Ungal sevai tamizh naatukku endrum thevai.jaihind,Positive
Chiyaan vikram in last dialogue in enna paththi innum konjam therunjooooo mass dialogue,Positive
Oru pattavathu vinmeen vithail mathiri iruntha semma movie mega hit.....,Positive
ரொம்ப நாள் அப்புறம் நல்ல படம் இயக்குனர் மற்றும் தயாரிப்பாளருக்கு வாழ்த்துக்கள்,Positive
