Text,Label
ಸಾಕ್ಷಾತ್ ಕೊರಗಜ್ಜನ ದರ್ಶನ  ಅದಾಗೇ ಆಯೇತು ತುಂಬಾ ಚನ್ನಾಗಿದೆ ವಿಡಿಯೋ ಸರ್,Not Tulu
"Bla bla bla""",Not Tulu
"""supper performance umeshanna and team. . . thelth thelth sakandh. .",Positive
Hlo....yank la breathless song mast ista.....😍😍,Positive
ಸಂತು pt sir ನ ಪುದರ್..... 😂😂😂😂😂😂😂😂😂😂😂😂😂👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,Neutral
Love you dodda,Positive
Yerna Maya ninna ammernana😁😁,Neutral
"""Sir please start your own series in Netflix,prime or other platforms...you are too talented ❤️😍🔥""",Not Tulu
Aye kochi g load athe ye😂😂😂,Neutral
Stand up comedy delaa bloopers padle 😊😊 last ge,Positive
Karyakrama thulu... But judge s comments in English....😠,Neutral
The maya pukuli is best to u,Not Tulu
Pukuli fan from manipal,Not Tulu
I'm waiting for your comedy videos tq so much for this video incene videos maltonduppule,Positive
ಡಿಫೆ ಇತ್ತೇ ಮರ್ಳೆದಿ 😂😂😂,Negative
NEPAL SONG FIRSTTIME TRENDING ON MANAGALORE,Not Tulu
ಕಾತೊಂದು ಇತ್ತೆ ಈ ಕಲಾವಿದೆನಾ ಪಾತೆರಕಥೆಗ್...❤,Positive
@shreyasnaik8495  imbeg jaraki na bodu ge😂😂,Neutral
"""Endhu Kerala Cochin Guinness the",Neutral
Matha Team Gu All D Best ...,Positive
"ಏತ್ ಸರ್ತಿ ತೂಂಡಲಾ ಬೋರ್ ಆಪುಜಿ, ಹೈಕ್ಲಾಸ್ ಕಾಮೆಡಿ ಪಂಡ ನಮ್ಮ ತುಳು ಸಿನೆಮಾ ಕಾಮೆಡಿ. ಪ್ರತೀ ಸರ್ತಿ ತೂಪುನಗಲಾ",Positive
"""Vikas,ab thoda thodasa 😂open ho rahe hai""",Not Tulu
"""Mantgerla famous ather..",Neutral
Karnatakod inchina actor ullara panpunav nank hemme,Positive
"""All the Best with finding your so called """"Pukuli""""...""",Not Tulu
"""Studio is in Mangalore",Not Tulu
Kaas kaas kaas 😜😜😜,Neutral
Dada karma marre,Negative
prashanth karunakar hegde 0,Not Tulu
Santhu we love u bro..... Sry arpit 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Not Tulu
Tamil nadu customer so Tamil programs    places,Not Tulu
"ಧೀರಜ್ ರೈ ನಿಮಗೆ ಶುಭವಾಗಲಿ,",Not Tulu
Tamashe Factory ♥️♥️♥️♥️ 🥇🥇 ini tha Tamashe 100/100,Positive
"He lost his pukuli 😂😂""",Not Tulu
Super voice bhagavataradu..god bless u sir,Not Tulu
"""Y u telling in ur evry episod #a name of  santhu",Not Tulu
Net comedy burdh Bethe Pura undu,Negative
"""I hate starting introduction, is it necessory other than comedy""",Not Tulu
"Radhe da refund.....""""being human"""" ereg aaye refund korodu 🤣🤣🤣""",Neutral
good program BT double meaning over athnd churu kammi aodu,Mixed
"""parawagilla, OK,OK,god bless all  you,my tulunadies.""",Not Tulu
Good acting! Mumbai tulu people really speak like this! Lol,Not Tulu
Show santhu face . Now it's been to short margin of 100K subscriber.,Not Tulu
Super lyrics ànd singing 🙏,Not Tulu
You guys are hilarious 🔥🔥,Not Tulu
Full nataka padle please,Positive
Pokkade time west,Negative
Best drama of kapikad sir,Not Tulu
Undu song kenda... kaande urchare banga apundandh...🤣🤣🤣🤣🤣,Neutral
Yenna ajjerla masth study itter pari bokkala,Mixed
Maja nhi aaraha hai,Not Tulu
Lovely maikaala. Lovely tulunaad. Maste super baidnd.,Positive
Oh Bhai Erna pukuli thikkijja 😅😂,Neutral
Supar video masth kushi and 🤩,Positive
"over acting sandeep shetty', ""dressing Sen's nt gud"", 'Riya palekar",Negative
"ಪಕ್ಷಿಕೆರೆ ಕೆಮ್ರಾಲ್‌ಡ್ ಉದಿಪನ ಲೇಸ್ #BaleTuluLipiKalpuga #TuluScriptLearningClass #BTLK #pakshikere #Kemral #Highschool #Mulki #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #JaiTulunad #TuluAcademy ",Neutral
Nama yeth parndala Steady Ulla 😖😂😖😂😂😂,Neutral
Movie korleye appe teacher,Mixed
supeer undu ya,Positive
"RT @drsudhirn: First ever written  documentation of folklore in south india is a Tulu Lang book called  "" Tulu paddanolu "" published  in 18…",Neutral
Super song sis........shokundu voice all the best❤,Positive
"ಬಂಟ್ವಾಳದ ಭಂಡಾರಬೆಟ್ಟುಡು ತುಲು ಲಿಪಿ ಪರೀಕ್ಷೆ #TuluScriptLearningClass #BaleTuluLipiKalpuga #TuluScriptExam #TuluLipi #TuluBaravu #TuluScript #JaiTulunad #TuluBarahu #TuluAcademy #Bantwala #Bhandaribettu ",Neutral
"Please upload kasoldipar ,babu ,yanori baroliya old Tulu nataka mp3",Positive
We want same more videos and more standup comedy show 😍😍🔥,Not Tulu
Wa telikedhabolli aravindh bolar was wa comedy,Positive
ನಂಬಿನಕ್ಲೆಗ್ ಅಜ್ಜೆ ಕೈ ಬುಡಯೆರ್oದ್ ಪನ್ಪಿನ ಪಾತೆರ ಯಾಪಗ್ಲಾ ಸತ್ಯನೇ..️,Positive
Q N A video  malpule,Neutral
Isse isse 'Breaking the news' dha title pudhar edde uppuji dhayeg ancha,Mixed
Ha ha  incha ayere balli ithnd,Neutral
Comedy olundu ye undett??,Negative
Pilibail Yamunnaka Full Movie Upload Malpule Plzzz,Positive
Super ನಿಮ್ comedy ವಿಡಿಯೋ nange ತುಂಬಾ ಇಷ್ಟ,Not Tulu
Beary boka Tulu .. Kudladha Perfect combination. Thelth thelth sakaand,Positive
ವಾರೆ ವ್ಹಾ ಚಿಂದಿ,Not Tulu
Deepak natural act manpuver. Maskiri Team da poora show la super 😍😍👌,Positive
"""10-12 Varsha,da dumbuda radio mirchi,da feel batthnd..😍🔥😍""",Neutral
"RT @walternandalike:  ತುಳುನಾಡುದ ಪಾಡ್ಧನದ ಸಿರಿವಂತಿಕೆನ್ ಒರಿಪಾಗ ....ಅಪರೂಪದ ಪಾಡ್ಧನ ಕೇನ್ಲೆ ... @Tulu_Language @Tulu_chavad…",Neutral
current ethji parabe yencha ice atini,Mixed
"Adipoli baaari sok aathnd""",Positive
"ಮಾತೆರೆಗ್ಲಾ ತುಳುನಾಡ ಪೊಸ ವರ್ಸ ತುಳುನಾಡ ಬುಲೆ ಪರ್ಬ ಬಿಸು ಪರ್ಬೊದ ಮೋಕೆದ ಎಡ್ಡೆಪ್ಪುಲು.  #Bisu #ಬಿಸು ",Positive
Santhu face reveal pls😆,Not Tulu
ಕಿಟ್ಟ ಕಿಟ್ಟ ಕಿಟ್ಟ ಅಂಬಾಡೇ ಬಿಟ್ಟಾ,Not Tulu
Please download encha malpuna video upload malpule anna,Mixed
Santu daani yeduru thojinda drishti mini apunde Anna...😜,Neutral
Pavan Poojary haaa ajji joru ullernd apundu,Neutral
Total timepass next video yepa🤭🤭,Positive
Yedde comedy verygood,Positive
ಪುಷ್ಪ ರಾಜ್ ಅಣ್ಣ ರವಿ ಅಣ್ಣ ಈರೆನ ಆಕ್ಟಿಂಗ್ ಕಾಮಿಡಿ ಸೂಪರ್,Positive
Apple laptop haa😁😁. Santhu na Moone tojepale Churu😂. Tarak Mehta ka ooltah chenshma Da music,Neutral
Kapikad mastrena lyrics super,Positive
Panleka yedde voice irna singing dla ...malla pugarthen padetholiii,Positive
Avasthe marre 🤣🤣🤣🤣 nana dhadha maatha maya apunda gothujji ayena 🤣🤣,Neutral
"""Jyothish shetty nice actor",Not Tulu
Yedde cover-up malpuva ninna mistake nn!!!,Positive
Erna Pukuli da photo tojipale. Nadiyere sulaba apundu,Neutral
Kitta kitta kitta ambade kitta jimm jimm,Neutral
ಸ್ವಾಮಿ ಕೊರಗಜ್ಜ ಕಾಪಾಡು ಅಜ್ಜಾ.,Not Tulu
Tulutu naveen anna leka erla anchor manpera avand,Mixed
Great acting Krishna deverna,Positive
akalnottugu arpith la marlene,Mixed
ಮಸ್ತ್ ಎಡ್ಡೆ Aatundu comedy,Positive
Ynechi  pukuli marre,Negative
ದನಿ .OTT ಡ್ ನನಲಾ ಬುಡ್ತಿಜರ್ ..YEPA BUDPAR E DRAMA..,Neutral
Heavy heavy  enchina avasthe marreyy.,Mixed
Undu Shimanthur da,Neutral
Bro Brack up da mater plezzz broiiii,Positive
ಧೀರಜ್ ರೈ  ಅಧ್ಬುತ ಗಾಯನ....,Not Tulu
Wlc bro coorg g trip bale bro,Positive
"ತುಲು ಪುರ್ಪಗ್ ಬತ್ತ್ಂಡ್ ಅಸ್ಸಾಂ‌ದ ಮುಖ್ಯಮಂತ್ರಿಲೆನ ಉತ್ತರ #Assam #AssamCM #JaiTulunad #TuluPurpa @CMOfficeAssam",Neutral
ಈರ್ ಆವೊಲಿ ಮಾರ್ರೆ..heroine ನೇ ಮದಿಮೆ ಆತರ್ 😄. made for each other in acting 🤘❤️,Positive
"""Looks like judges decided they will not laugh...",Not Tulu
"Myself Shiva from Panama city, Panama, South America...""",Not Tulu
A story more tragic than Romeo and Juliet...🤣😭😭😭,Not Tulu
Ajji qut ummmmmmmmmmmma lvu,Not Tulu
ಆಲೆಗ್ ಇರೆನ ಕಮೆಂಟ್ ತೋಪಯೆ.. ಅಲೆನ‌ expression ತೂವೊಡಿತ್ತ್ಂಡ್..‌ಎಂಕ್ capture ಮನ್ಪೆರೆ ಆತಿಜಿ,Mixed
All the best moni anna 😍😍 congratulations 🥳🥳,Not Tulu
Dadandye......ette yencha ullar ...nama sowkya,Neutral
"Inda marle, Atth Parle",Mixed
Nice voice Dheeraj sir. Proud of you,Not Tulu
Minsha atth marre nimisha,Neutral
Bale baparr paterle dile pudar  bevarsile,Negative
Online class masth yedde etthund neddu,Mixed
Super vlog rakshitha ❤,Not Tulu
bale telipale umesh mijar comedy,Not Tulu
Very good prasang. I like very much.,Not Tulu
Mutthappa rai lite!,Mixed
Baase ijjaandina maatha.. podu sayyere apuja,Negative
Dubai panda ancha marla dubai set india dhaitha,Neutral
Please upload the movie fast please please please 🙏,Not Tulu
"Maya - love""",Not Tulu
Av bokka bukka att🤣🤣🤣,Neutral
Swamy poppa... Yekka sakadha dialogue....,Neutral
Kannada dubb madi,Not Tulu
🔥🔥🔥🔥 these fires came while listening 🎧,Not Tulu
Aayinaath bega aayena pukuli naad dh korle maare 😂,Neutral
Rakshitha its me nazma yank eid wish maltija😢,Negative
Sundar bangadi prajwal comedy super dheeraj rai  bagavatike super,Positive
Inchina edde comedy mast barad niklena channeld,Positive
Banjara telta...layk dale,Positive
Hats up.   Comedy plus message to tulunadu..,Not Tulu
Andala supar athnd,Positive
Super. But minimize Kannada word use real tulu word in song,Mixed
"ತುಲು ಲಿಪಿನ್ ಶಾಲಾ - ಕಾಲೇಜ್ ಕಲ್ಪಾವೊಡು #JaiTulunad #TuluAcademy #TuluScript #TuluLipi #TuluBaravu #TuluBarahu ",Neutral
Sunder bangadi comedy nice,Not Tulu
yenkel yenklanathige eppuna esta ejja anna erag😀,Negative
Eren tv d tooye eni,Neutral
Padle marre final episode...,Mixed
ದೇವೆರೆ Samuel na ಮಂಡೆ ತಿಂದಲ್  ಇಂಬಲ್ 😂,Negative
"I be like 😅😅😅☹️😅""",Not Tulu
Barhi yede hundu,Positive
Hindi d phir hera pheri laka tulu t Ekka saka,Mixed
prashamsha rdh LA super athndh undu,Positive
"""Undu..undu....bodittene🤣🤣🤣🤣🤣🤣🤣🤣 personal experience . 😂Ahhhhh... Ondu """"GORI """"ya katte🤣🤣.""",Positive
Masth edde athundu... Bagavathige super... Tulu attoledu tuluta bagavathige kendre kushi apundu...,Positive
Superb review bro .... Inchina movie reviews korunduppule please. Just loved it,Positive
Rakshitha baaari shoku apundu eeerna videos,Positive
"ಕೇಣು ನಗಲ್ನ ಮಿತ್ ಒಂಜಿ episode ಮಲ್ಪುಲೆ.""",Neutral
"ಮಾತೆರೆಗ್ಲಾ ಚಾಂದ್ರಮಾನ ಯುಗಾದಿದ ಎಡ್ಡೆಪ್ಪುಲು. #ಯುಗಾದಿ ",Positive
ಕನ್ನಡದಲ್ಲೂ ವೆಬ್ ಸಿರೀಸ್ ಬರ್ತಾ ಇವೆ,Not Tulu
Super vlog 👌😂🤗🤗❤️,Not Tulu
Supr voice sir,Positive
"ಪ್ಯಾರಾಲಿಂಪಿಕ್ಸ್‌‌ದ ಬರ್ಚಿ ದಕ್ಕುನ ಪಂತೊಡು ಕಂಚಿದ ಪದಕೊ ಗೆಂದ್‌ದ್ ನಮ್ಮ ದೇಸೊದ ಕೊಡಿನ್ ರಾಪಾಯಿನ ಸುಂದರ್ ಸಿಂಗ್ ಗುರ್ಜರ್ ಮೆರೆಗ್ ಉಡಲ್‌ದಿಂಜಿ ಸೊಲ್ಮೆಲು. #Paralympics ",Positive
" Mande  becha , aapunakulu,Undene thooovode, Relax,,,,,,, aapundu .",Positive
0:42 Yan satya tak tak andh ottiye maare 😁😂,Neutral
You gulgus manavaa 😂😂,Not Tulu
yenchi sav mare kann bene apund mare >> blinking n unthale mare,Negative
"RT @Nischith_: ‘ತುಳು ಚಳವಳಿ ಪಂಡ ಕರ್ನಾಟಕೊಗು ಎದ್‌ರ್ ಚಳವಳಿ ಪಂದ್ ಒಂತೆ ಜನ, ಕೊಂಕಣಿದಗಲೆನ ಎದ್‌ರ್‌ದ ಚಳವಳಿ ಪಂದ್ ಒಂತೆ ಜನ ತೆರಿಯೊಂದೆರ್. ಆಂಡ ಸತ್ಯ ಸಂಗತಿ ಮಾ…",Mixed
Please upload full drama..,Not Tulu
full movie padere sanni mekleg,Negative
Santu mone tojpale bro...,Neutral
Ennodu super bhagavathike different  ede kannada prasanga bekittu.....,Not Tulu
Kathonduu ettte boss ernaa vdeogv,Neutral
Santhu boss erna Manded  Ambletgetaa Undeee...,Neutral
"2018 movie now making money vaaa great""",Not Tulu
Ayena onji pukuli Naddh korle Marry savu 😝😝,Neutral
Ajji baree sokude paterver,Positive
"ಪಾವೂರುದ ಹೋಲಿ ಕ್ರಾಸ್ ಚರ್ಚ್‌(ಇಗರ್ಜಿ)ಡ್ ಕರಿನ 100ವರ್ಷರ್ದ್ ಪೂಜೆ, ಪ್ರಾರ್ಥನೆ ಮಾತಾ ತುಳು ಭಾಷೆಡೆ ನಡತೊಂದು ಉಂಡು. ಇಂಚ ತುಳು ಭಾಷೆಡ್ ಪೂಜೆ ನಡಪುನ ಒಂಜೇ ಇಗರ್ಜಿ ಉಂದು ಪನ್ಪಿ ಪುದರ್ ಈ ಇಗರ್ಜಿಗ್ ಉಂಡು. #KooInTulu #ನಮ್ಮ_ಊರು ",Neutral
"""​ @hondas2368  people of Mangalore are  her """"fans"""".. what's a sad situation""",Not Tulu
This song has seperate fan base in udupi😂😂😂,Not Tulu
Sprryee dada cmdy thelth yhelth saknd....l lk u,Positive
Masth  spr song,Positive
Bhangadi spr comedy 😂😂😂😂😂😂👌👌👌👌👌,Positive
superb tenson puraa mayapundu. yath tundala yaujee,Positive
Super 👌 yakshagana...Walter  Sr  thanks,Not Tulu
Beautiful..... Ajja na karnikada bagge thojayina onji yedde film.... Acting music everything was brilliant.... ️️️.....,Positive
ಪುಷ್ಪಕ್ಕನ ಪಾತೆರಕತೆ is so funny .....you know....,Not Tulu
endu ova natakdu undate,Mixed
Barjari comedy undhu .enkalena thulunaadu tha comedy thuvera bhari porlu ye.,Positive
very beautiful song love from tanzania 🇹🇿 east africa🎉,Not Tulu
Aaha sarai mitho geet,Not Tulu
Sprb screenplay & quality 🔥,Not Tulu
Santhu n thojale mare 🤣🤣💞💞,Negative
Fvrt song ❤️😍,Not Tulu
"""Really enjoyed the vlog. Namaskara 🙏",Positive
Appu Tulu Nataka Devdas Kapikad | Aravind Bolar | Bhojraj Vamanjoor\r,Neutral
Kaise maise tumse maise pyaar mai hoon na....,Not Tulu
"Tulu letter: ke, ಕೆ, കെ #TuluBaravu #ReviveTuluScript ",Neutral
Pukuli.... Pukuli maya thooo,Negative
Fun fact-most of the viewers are single 😂,Not Tulu
Bolar sir .....eerna acting epogla outstanding,Positive
Jeera da country borthunda kirthu da la yashu dala undu......😀😀,Neutral
3.15 yenchina patheraye Arpith bro...👌👌👌😂😂😂🤣🤣🤣,Positive
ಮಿತಿಮೀರಿದ ಮಾತು ಮಾತಿನಲ್ಲಿ ಹಿಡಿತವನ್ನು ಕಳಿಯಿರಿ,Not Tulu
"""finally, y this much time taking to upload?""",Not Tulu
Ithena diamond 50 diamond,Neutral
Santhu n vara thupale mare,Neutral
Full movie upload madi,Not Tulu
Dabba film arthane illad film dabbbbbbbbba film,Negative
Super Arpit Anna picture tuvodunde ejji devere Mande haal and Kali review tude,Positive
Very nice final  comments...proud of our  central works jai modiji...,Mixed
"ಕುದ್ರೋಳಿ ಶ್ರೀ ಗೋಕರ್ಣನಾಥ ದೇವಸ್ಥಾನ ಕುಡ್ಲ ಪೇಂಟೆದ ದೇಲಂತಡೆ, ಗರೋಡಿಡ್ ತುಲು ಬರವು ಅಭಿಯಾನ 24th Oct 2021 #TuluScriptNameBoard #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #Kudla #Tulunad #JaiTulunad #Temple #TuluBaravuCampaign #KudroliTemple ",Neutral
Last da ayiii gode gode sari pole top atndh,Positive
Injection  scene.mind blowing,Mixed
Baari yedde Dan ce,Positive
Super story. Yachi expression next level👌👌,Not Tulu
Sound ponda anna,Neutral
Shrinivas excellent ajjin ashrama d maldina video ath anna ... Ajji pullina gammath da pathera..,Positive
Love from kasaragod ❤❤❤,Not Tulu
Prashamsa and team ever green stars,Not Tulu
ನವೀನ್ ಪಡೀಲ್ಗ್ ರಾಜ್ಯ ಪ್ರಶಸ್ತಿ ಬತ್ತಿನ ಸಿನೆಮಾ,Positive
Theeepe 😂😂😂😂 wt nonsence,Negative
Full encha tupuna,Neutral
ಕಾಪಿಕಾಡ್ ಸರ್ ಎಡ್ಡೆ ನಟನೆ 😂😂,Positive
Udu yan 7 sarthi tupunu from london,Neutral
He is the original comedy King... He's the Indian CHARLIE CHAPLIN.,Not Tulu
Votte nadre guarantee santu ne pod up vee😂😂😅,Neutral
"""ಎಂಚಿ ಪುಕುಲಿದ ಸಾಂಗ್ ಮಾರೇ😭😀😂",Neutral
"""Writer, music composer and singers ❤❤❤""",Not Tulu
ವೀರ ಸೈನಿಕೆರ್ song lyric padle plz...,Positive
pradani malla kalve 😂😂😂😂 swachha barath pand matha luty malther 😂,Negative
Congratulations Tejas Bro 👍👌,Not Tulu
eeth samaya dethara mare upload manpere... finally thanks,Positive
Plzzz Ending La Padle Ending Ijji ...,Positive
"""we miss santhu",Not Tulu
Ek dam kadak bhai,Not Tulu
Bari bega mugithar mare,Negative
Super star ajji yedde pateruver,Positive
@aizafathima2987  barnal ಇಟ್ಟುಕೋ,Not Tulu
Anulu bachelor party ge kapunu 😎😍😍🥳,Neutral
Binod Vs mad in kudla😂😂,Not Tulu
"He: Where did his pukuli go?""",Not Tulu
Nana deverna bagged comedy agathya ejji niklna undhuve last,Negative
Undu bla bla bla movied LA edde ittand. With so many Randeep Boda,Mixed
"ನೇತ್ರಾವತಿ ಸುದೆನ್ ದಕ್ಷಿಣಕನ್ನಡದ ಜೀವನದಿ ಪಂದ್ ಪನ್ಪೆರ್. #KooInTulu #ನಮ್ಮ_ಊರು ",Neutral
Anna kudlada road da bagge la video malpule,Neutral
"""Masth porlu undu❤️",Positive
"ರಾಜೇಶಣ್ಣ,ಸುರೇಶಣ್ಣ  ಇತ್ತಿಂಡ ಸೂಪರ್ ಕಾಮಿಡಿ",Mixed
:Polthi dikkel deele,Negative
Yepa release indhu,Neutral
Echane meking video budothippi,Mixed
Aande jai jawan bolo Bharat mata ki Jai..,Not Tulu
Kaas Kaas Kaas Kaas,Neutral
Devdas sir fav forever,Positive
Suparr markame teim,Neutral
ಈ ವರ್ಷ ಮದಿಮೆ ಇಜ್ಜಿ..... 😰😪🙂,Neutral
"ನಿನ್ನ ಪುಕುಲಿ ಥಿಕಿಜ್ಜ ಮರೆ...,,,",Neutral
Tulu artavannakul dislike mantera Dane,Neutral
E PANODE NAAYI,Negative
"RT @KudlaNamma: ತುಳುನಾಡಿನ ಧ್ವಜವನ್ನು ಚಪ್ಪಲಿಗೆ ಹೋಲಿಸಿದ ಕಿಡಿಗೇಡಿ : ಫೇಸ್ ಬುಕ್ ನಲ್ಲಿ ಕಮೆಂಟ್ ಹಾಕಿ ತುಳುವರ ಭಾವನೆಗೆ ಧಕ್ಕೆ.. #tulu #tuluflag ",Negative
Super athundu nanala enchena vedios malpule barey shokathundu anna,Positive
Thank you for uploading ....bari gammath ethund,Positive
Enchina tem nanala masthu puttodu gud &gret job namma tv,Positive
Yoge baba addh laayke athnde😂😂😂,Positive
"ಸೂಪರ್,,,,, ರವಿ ಆಂಡ್ ಪುಷ್ಪರಾಜ್",Positive
Vamanjur sir thett ponjove arana yedur ponjovl saither,Mixed
❤❤❤ Swami koragajja ❤️,Neutral
Onji Pukuligoskara eet janana marre,Neutral
Can't imagine SANTTU ejjer🤣🤣🤣,Neutral
Vijay na kadpathi,Neutral
"I miss my dodda. ..... love u abba. .,....",Positive
Bloopers. 😁😁😁😂 👍 nice,Not Tulu
Part 4 please upload,Not Tulu
Super deepak rai tem...,Not Tulu
Super yae super,Positive
Nekk yer dislike mathini 😡😡😡😡super Comedy 😎😎😎,Positive
Bolar avra comedy nododikkagi nodoru like maadi,Mixed
"""Aw madhmeda story pandarathe dogs g vanas korthina kend masth kudhiyand...❤️",Positive
"""News climax epala super....😂😂♥️♥️♥️",Positive
Yenchi savda comedy ya kusalg Ave commentd onji sav uppad pandh..,Mixed
Bari khushi aand,Positive
Enchina pukuli song marre 🤣🔥🔥,Neutral
"ಕಿನ್ನಿಗೋಳಿಡ್ ಬಲೆ ತುಲು ಲಿಪಿ ಕಲ್ಪುಗ ಕಜ್ಜಕೊಟ್ಯ #Tulu #Tulunad #JaiTulunad #TuluAcademy #Kinnigoli #TuluLipi #TuluScript #TuluBaravu #TuluBarahu ",Neutral
Nepalis like : mukul er maare????,Neutral
Podi korthar ... chatni yer ninna amme korpena....,Negative
